uid,rms,flatness,centroid,band_energy,peak_freq,ridge_length,grad_t,grad_f,rolloff,bandwidth,zcr,contrast,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label
match4_0002781042_0002781100,0.14026835560798645,0.006169618107378483,2531.0488106692096,-31.674978256225586,4123.6083984375,7.0,1.888501524925232,4.777909755706787,4524.457256610577,2191.3443884073645,0.19884314903846154,23.54585407258696,0.014800784862329327,-83.85371398925781,102.26444244384766,-32.839839935302734,36.45103073120117,-34.66565704345703,1
match4_0002939454_0002939512,0.08585257083177567,0.018219755962491035,3003.412162667694,-35.54458236694336,3736.0107421875,9.0,1.875037431716919,4.557163238525391,6137.791090745192,2412.3978404177556,0.22355769230769232,22.256841774782124,-0.02816823242496545,-128.0631561279297,88.234619140625,-21.909770965576172,16.84530258178711,-25.48230743408203,0
match4_0002951105_0002951163,0.13932408392429352,0.0068977405317127705,3006.7272685184435,-34.91751480102539,4198.974609375,10.0,2.096898317337036,4.128564834594727,5407.318584735577,2399.9415574619825,0.27137169471153844,23.181730166537477,0.014080784878862182,-100.70260620117188,89.98065948486328,-15.282171249389648,40.85563278198242,-25.10914421081543,1
match4_0002981366_0002981424,0.1482815146446228,0.0032344062346965075,4011.655369049275,-38.147884368896484,4134.375,8.0,2.0740976333618164,4.941577911376953,6040.0634765625,2002.2206265739821,0.3096454326923077,23.557963897404303,0.03888018724253993,-250.09979248046875,11.039999008178711,34.668304443359375,90.19657135009766,-19.77296257019043,1
match4_0003076260_0003076318,0.027776479721069336,0.003211414674296975,2684.120218224653,-30.505033493041992,3822.1435546875,10.0,1.9916609525680542,4.7090935707092285,5144.779146634615,2391.2941675185284,0.21022385817307693,23.042380218213975,-0.004242502677351178,-299.07904052734375,108.82540130615234,4.779586315155029,62.207637786865234,-7.265923023223877,0
match4_0003162035_0003162087,0.10500416904687881,0.0020325544755905867,3782.0521519208505,-36.62565612792969,3908.2763671875,7.0,1.9537272453308105,4.833420276641846,4862.017822265625,1812.5320275567392,0.2889404296875,22.148469950576125,0.003500685424758797,-255.5310516357422,29.086366653442383,10.601557731628418,65.33424377441406,-40.8905143737793,1
match4_0003193208_0003193266,0.17105770111083984,0.009218343533575535,2642.9375243194145,-37.697593688964844,3736.0107421875,7.0,1.8733689785003662,4.4235429763793945,4854.080904447115,2228.4202667832074,0.15801532451923078,21.948667438821627,-0.029918041520296514,-100.90494537353516,76.99201202392578,-17.102886199951172,68.44490051269531,-6.820538520812988,0
match4_0003204440_0003204498,0.12346075475215912,0.0050431350246071815,1948.7143183489404,-39.37931442260742,3843.6767578125,7.0,1.8905774354934692,4.562507629394531,3545.524714543269,1737.2947997905426,0.13619290865384615,24.467882746808293,0.044571291671665694,-122.58657836914062,122.77021026611328,-50.25282669067383,35.864810943603516,1.3548836708068848,1
match4_0003224346_0003224404,0.08171851933002472,0.005537279881536961,1992.2606257223529,-36.083595275878906,3854.443359375,8.0,2.0537688732147217,4.578141689300537,3619.2345252403848,1722.7287263547894,0.1930213341346154,22.25128519261162,0.03715692427697158,-134.13575744628906,133.51805114746094,-56.498863220214844,36.25464630126953,-15.20248794555664,1
match4_0003235149_0003235201,0.05582919716835022,0.010810338892042637,2373.5116997477517,-49.58483123779297,3725.244140625,8.0,1.724568247795105,4.613975524902344,4869.195556640625,2183.536400555241,0.15132649739583334,21.231852580453552,-0.002332722972249004,-204.83006286621094,96.55889892578125,-12.831364631652832,59.648040771484375,-11.395846366882324,0
match4_0003308234_0003308292,0.10786905884742737,0.0035785676445811987,3471.9407193597353,-31.317880630493164,3951.3427734375,9.0,1.9527405500411987,4.654592514038086,4290.076622596154,1813.801822930773,0.29090294471153844,22.573902446060398,0.005637902463359365,-208.62777709960938,58.33536148071289,-3.8689117431640625,59.627864837646484,-47.26539993286133,1
match4_0003334327_0003334385,0.025029964745044708,0.007184534799307585,2643.983912856437,-31.463743209838867,3768.310546875,11.0,1.7525817155838013,4.670114517211914,5314.560171274038,2463.1189381713,0.15335787259615385,20.279962613840127,-0.00848377549161011,-297.1044006347656,81.71121215820312,13.171823501586914,51.96305465698242,-11.751949310302734,0
match4_0003339110_0003339168,0.14124682545661926,0.0072733755223453045,2585.042688681012,-35.836063385009766,3854.443359375,7.0,1.8729884624481201,4.5788679122924805,4094.621394230769,2139.0853927170733,0.23200871394230768,21.357191729866717,-0.014081766801500417,-151.8273162841797,83.13361358642578,-5.306081295013428,64.64852142333984,-13.351502418518066,1
match4_0003368280_0003368338,0.15255701541900635,0.0031036906875669956,2684.373452805841,-37.1652717590332,3897.509765625,10.0,1.9032257795333862,4.739276885986328,4150.939002403846,2190.760175391992,0.21886268028846154,24.37522481407622,-0.023248636041092122,-143.7989501953125,80.49906158447266,-17.195173263549805,64.6110610961914,-18.938247680664062,1
match4_0003392313_0003392371,0.1275472193956375,0.0038210214115679264,2066.7268054599813,-34.773841857910156,3994.4091796875,6.0,1.922320008277893,4.695825576782227,3842.8485576923076,1943.9571811805881,0.1661658653846154,24.304269275752784,0.01630559006032756,-119.67964935302734,118.85553741455078,-28.31589126586914,52.114200592041016,-3.977017402648926,1
match4_0003415341_0003415399,0.12500813603401184,0.0064996699802577496,2101.693704973545,-41.322425842285156,3789.84375,11.0,1.7393919229507446,4.594970703125,3804.7513521634614,2085.7695066062865,0.15617487980769232,21.380088077634227,-0.007832824751577263,-121.31372833251953,103.85967254638672,-25.254894256591797,45.56533432006836,-5.23304557800293,1
match4_0003432600_0003432658,0.08284513652324677,0.010811151936650276,2226.937274705291,-33.37844467163086,3854.443359375,7.0,1.7735368013381958,4.475095748901367,3736.0107421875,1879.1590844807563,0.16950871394230768,21.323432434431272,-0.014526955326165906,-110.22584533691406,115.02027893066406,-54.43632507324219,18.96228790283203,-21.365732192993164,1
match4_0003453997_0003454055,0.15665578842163086,0.0024307132698595524,1925.4550730310536,-37.04441833496094,3886.7431640625,6.0,1.8031270503997803,4.888363838195801,3629.1729266826924,1784.9799658014977,0.13517878605769232,24.943659858945285,0.0038745940462459596,-106.53580474853516,118.80317687988281,-51.21120071411133,45.53055953979492,-4.3294291496276855,1
